grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,pre_activity_mean,pre_activity_median,pre_activity_std,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_ratio,january_activity_mean,january_activity_median,january_activity_std,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_mean_inflow,post_median_inflow,post_std_inflow,impact_ratio,recovery_ratio,pre_act,pre_inf,jan_act,jan_inf,post_act,post_inf,pre_total,jan_total,post_total,final_class,class_id,class_display
3_18,3,18,61.69066636851062,60.98228757926308,10.666643543402916,41.66507817836864,123.2554631965106,1.56102317348425,1.4740984695989336,0.8627341191997236,0.0,4.373934067966526,62.10638921422025,62.78970604165328,8.944716905983272,1.994701220877835,1.8299778536190503,0.7502069435373799,0.9629629629629628,64.70557209019957,65.72962096723464,9.55388502796754,1.8039983458331128,1.7024353701419814,0.7286082179079068,61.18177877862675,59.76856905825248,11.17200673756777,1.4171092716508134,1.369234375902596,0.8647075081917859,-0.0956042524094274,-2.0286468550776937,62.10638921422025,1.994701220877835,64.70557209019957,1.8039983458331132,61.18177877862675,1.4171092716508134,64.10109043509809,66.50957043603267,62.598888050277566,True Stable,Class_07,Class 07: True Stable
3_19,3,19,6.587879031895685,6.524155279350112,2.4364457284805825,1.5538675108326947,15.21816423992536,0.0,0.0,0.0,0.0,0.0,6.67097763822461,6.602135378263963,2.708654116386801,0.0,0.0,0.0,0.0,6.2961927399962665,6.233474117725591,2.3956874041988296,0.0,0.0,0.0,6.605656285187577,6.524155279350112,2.3760661193029278,0.0,0.0,0.0,0.0,0.0,6.67097763822461,0.0,6.2961927399962665,0.0,6.605656285187577,0.0,6.67097763822461,6.2961927399962665,6.605656285187577,True Stable,Class_07,Class 07: True Stable
3_2,3,2,1.7254899416119804,1.7254899416119804,0.8912297827580512,1.095295318628349,2.355684564595612,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.355684564595612,2.355684564595612,,0.0,0.0,,1.095295318628349,1.095295318628349,,0.0,0.0,,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_20,3,20,3.159704493732614,3.0201210908085283,1.3112122406339464,0.9749853428092304,6.961635988262615,0.0,0.0,0.0,0.0,0.0,2.5692317626717887,2.4752585791642465,1.0267386188165188,0.0,0.0,0.0,0.0,2.9341289820047547,2.676472616235644,1.0963943178240458,0.0,0.0,0.0,3.3457024716573702,3.2275403383767625,1.357422606597271,0.0,0.0,0.0,0.0,0.0,2.5692317626717887,0.0,2.9341289820047547,0.0,3.3457024716573702,0.0,2.5692317626717887,2.9341289820047547,3.3457024716573702,Persistent Increase,Class_12,Class 12: Persistent Increase
3_21,3,21,1.8147565299136144,1.860991440740725,0.526459653106816,1.0562790755917328,2.5909250844400047,0.0,0.0,0.0,0.0,0.0,2.22894536807213,2.22894536807213,0.3505025392469127,0.0,0.0,0.0,0.0,,,,,,,1.7660284313067307,1.7758485838087938,0.5293010549219737,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_22,3,22,1.025343610008687,1.025343610008687,,1.025343610008687,1.025343610008687,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,1.025343610008687,1.025343610008687,,0.0,0.0,,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_23,3,23,2.4495000245493186,2.3960330766704487,1.2156200459218511,0.962156372997932,6.43153874302524,0.0,0.0,0.0,0.0,0.0,2.288887833034729,2.1052179252869827,0.884432895684281,0.0,0.0,0.0,0.0,1.3611880661782088,1.3218370187585302,0.2374320221540262,0.0,0.0,0.0,2.556033366913246,2.480529010366194,1.2913873108447853,0.0,0.0,0.0,0.0,0.0,2.2888878330347295,0.0,1.3611880661782088,0.0,2.556033366913246,0.0,2.2888878330347295,1.3611880661782088,2.556033366913246,Emergent / Temporary Activity,Class_03,Class 03: Emergent / Temporary Activity
3_24,3,24,2.263353490259426,1.970932979170195,1.2244534426877338,1.0158242150025576,7.488523241101558,0.0,0.0,0.0,0.0,0.0,2.0143134642216407,1.708393306104573,1.199303256157256,0.0,0.0,0.0,0.0,1.4746785117279717,1.6716880868525428,0.3986995714471995,0.0,0.0,0.0,2.347049641439918,2.0815190326157245,1.246798652760202,0.0,0.0,0.0,0.0,0.0,2.0143134642216407,0.0,1.4746785117279717,0.0,2.347049641439918,0.0,2.0143134642216407,1.4746785117279717,2.347049641439918,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_25,3,25,1.8582168859771115,1.875768921354181,0.544013489965489,1.3056397816723186,2.3932419549048345,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.8582168859771115,1.875768921354181,0.544013489965489,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_26,3,26,2.157595114316736,2.195403396610532,0.8629156868363269,1.1840140532175163,3.4857209494527184,0.0,0.0,0.0,0.0,0.0,1.1840140532175163,1.1840140532175163,,0.0,0.0,,0.0,,,,,,,2.3523113265365803,2.265393643547612,0.8040033137219877,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_28,3,28,1.353186581978506,1.026101436738598,0.7162400095998671,0.9542710665796892,2.624949263837576,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.353186581978506,1.026101436738598,0.7162400095998671,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_29,3,29,1.2851980024942868,1.195243109669477,0.1606889979161424,1.189633490780473,1.4707174070329103,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.189633490780473,1.189633490780473,,0.0,0.0,,1.3329802583511938,1.3329802583511938,0.1947897437082831,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_30,3,30,1.603882273116911,1.512352304174308,0.48164415481554,1.1000088717911554,3.387694592317852,0.0,0.0,0.0,0.0,0.0,1.4159231923368123,1.4111980520968197,0.1304560309230807,0.0,0.0,0.0,0.0,1.5833240365716932,1.3900173015901005,0.4286829952311758,0.0,0.0,0.0,1.6812896345252692,1.5805408484001005,0.5794791672109897,0.0,0.0,0.0,0.0,0.0,1.4159231923368123,0.0,1.5833240365716932,0.0,1.6812896345252692,0.0,1.4159231923368123,1.5833240365716932,1.6812896345252692,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_31,3,31,1.914993881028189,1.810695666903945,0.6850657970498221,0.9298339770446116,4.628034447620864,0.0,0.0,0.0,0.0,0.0,2.066246507817548,2.179573519549119,0.756814073576104,0.0,0.0,0.0,0.0,1.4500887982131332,1.3837789701667793,0.3644973869178077,0.0,0.0,0.0,1.9344016672731443,1.8272841824079649,0.6852715677620513,0.0,0.0,0.0,0.0,0.0,2.0662465078175476,0.0,1.4500887982131332,0.0,1.9344016672731443,0.0,2.0662465078175476,1.4500887982131332,1.9344016672731443,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_32,3,32,1.5801867774091694,1.5801867774091694,0.8179337645023887,1.0018202659680897,2.158553288850249,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.5801867774091694,1.5801867774091694,0.8179337645023887,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_34,3,34,2.3837968955212303,2.097730644532549,1.1167576903232097,0.9492765701108123,4.5712089675115095,0.3941283354704797,0.0,0.7922841909460907,0.0,2.290735493549689,2.0497873096131705,2.058979423370543,0.3458813752738066,0.206431176267858,0.0,0.4615941428101719,0.2,2.733913593196424,2.4383571783656426,1.3556049694280117,0.6062154157129344,0.0,0.9847105388388416,1.7734238797840172,1.822269310523818,0.8008425774218689,0.0,0.0,0.0,1.9365528073060143,1.5163943943822331,2.0497873096131705,0.20643117626785806,2.733913593196424,0.6062154157129344,1.7734238797840172,0.0,2.2562184858810284,3.3401290089093583,1.7734238797840172,Emergent / Temporary Activity,Class_03,Class 03: Emergent / Temporary Activity
3_35,3,35,1.7969947197510756,1.3704022742860478,0.9417882325046076,0.924188464327725,4.222744467912622,0.0,0.0,0.0,0.0,0.0,1.6378875546585552,1.192056855749022,0.7571175830603698,0.0,0.0,0.0,0.0,1.0158242150025576,1.0158242150025576,,0.0,0.0,,1.9096166004804411,1.4926159656946605,1.024509407728251,0.0,0.0,0.0,0.0,0.0,1.6378875546585552,0.0,1.0158242150025576,0.0,1.9096166004804414,0.0,1.6378875546585552,1.0158242150025576,1.9096166004804414,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_36,3,36,1.6627339706691286,1.5214326423828166,0.5652913824972762,0.9871046335636148,2.8844185802370994,0.0,0.0,0.0,0.0,0.0,1.3634238217683037,1.1401544656639755,0.5558055713570619,0.0,0.0,0.0,0.0,,,,,,,1.7126189954859328,1.5780993493305455,0.5627238582642416,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_37,3,37,1.9745842781320997,1.6437300855869097,0.9932560155444164,0.9811632406667632,6.611408431041388,0.0,0.0,0.0,0.0,0.0,1.2440478829274948,1.2011139133364863,0.2595608644305262,0.0,0.0,0.0,0.0,,,,,,,2.039520846594731,1.758102144838495,1.009367007578328,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_38,3,38,1.669825463873234,1.498902922432036,0.4789390618858153,1.3107097678345236,2.37078624279434,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.669825463873234,1.498902922432036,0.4789390618858153,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_39,3,39,1.5229372852770051,1.4249012889759205,0.4321746115060991,1.0417535115958474,2.522469412244245,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.5229372852770051,1.4249012889759205,0.4321746115060991,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_40,3,40,1.9466011309121107,1.9466011309121107,0.6447370730269351,1.4907031744923986,2.402499087331823,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.9466011309121107,1.9466011309121107,0.6447370730269351,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_41,3,41,1.6876827132914614,1.3911079330173015,0.8317036638028318,0.9418007384314468,3.5216903034445504,0.0,0.0,0.0,0.0,0.0,1.396621757634716,1.396621757634716,,0.0,0.0,,0.0,,,,,,,1.7240653327485544,1.300150191924549,0.8814389076284086,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_42,3,42,1.8214234115916104,1.867948812040556,0.4977201647342517,0.9907152361586904,2.947305095401776,0.0,0.0,0.0,0.0,0.0,2.008296913469448,2.0475836611586637,0.8438673944664214,0.0,0.0,0.0,0.0,1.2015189578464058,1.2015189578464058,,0.0,0.0,,1.808664456214996,1.878528830997526,0.299299602965939,0.0,0.0,0.0,0.0,0.0,2.008296913469448,0.0,1.2015189578464058,0.0,1.808664456214996,0.0,2.008296913469448,1.2015189578464058,1.808664456214996,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_43,3,43,2.331084139915726,2.217101431116945,0.968707215728553,0.9542710665796892,6.303702687502818,0.0,0.0,0.0,0.0,0.0,2.270618882909471,2.215312064091516,0.987814534244334,0.0,0.0,0.0,0.0,2.881573158924469,2.6331817215750237,1.3731024556144271,0.0,0.0,0.0,2.291366460116154,2.2057659601449013,0.9184228950337032,0.0,0.0,0.0,0.0,0.0,2.270618882909471,0.0,2.8815731589244695,0.0,2.291366460116154,0.0,2.270618882909471,2.8815731589244695,2.291366460116154,Emergent / Temporary Activity,Class_03,Class 03: Emergent / Temporary Activity
3_44,3,44,24.61876160136316,24.1030473642015,5.380422836610544,13.444769440586956,48.41636037511057,0.1806284781901105,0.0,0.4791251290351383,0.0,3.1217203542223952,24.5303590183,23.892137578721112,5.642269938756501,0.1453898213432076,0.0,0.4497813424193335,0.1111111111111111,25.657321609173568,25.59270911602451,6.1126594470806825,0.2482289007597495,0.0,0.4889708368058654,24.503019026442768,24.016308343982622,5.219854304608528,0.180676457417648,0.0,0.4863182583162866,0.7072847715114888,0.6569391044381407,24.5303590183,0.14538982134320763,25.657321609173568,0.24822890075974954,24.503019026442768,0.18067645741764804,24.67574883964321,25.905550509933317,24.683695483860415,True Stable,Class_07,Class 07: True Stable
3_45,3,45,2.0271181033947827,1.8975070245987824,0.858660070102064,1.0237695104275804,5.074113275269887,0.0,0.0,0.0,0.0,0.0,1.875209857784004,1.6952199154442458,0.8920759216499604,0.0,0.0,0.0,0.0,2.0309295552639868,1.6564471928263418,1.180798391498452,0.0,0.0,0.0,2.0819716768924947,2.1400064867011315,0.7958219225866665,0.0,0.0,0.0,0.0,0.0,1.875209857784004,0.0,2.0309295552639868,0.0,2.0819716768924947,0.0,1.875209857784004,2.0309295552639868,2.0819716768924947,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_46,3,46,1.7585227986854783,1.6747876852443635,0.6985361759856,0.9331125585920462,3.5256893032517933,0.0,0.0,0.0,0.0,0.0,1.769882239873197,1.808684005537689,0.5320575685309009,0.0,0.0,0.0,0.0,3.5256893032517933,3.5256893032517933,,0.0,0.0,,1.6182178978774089,1.466261467244905,0.5966137425158307,0.0,0.0,0.0,0.0,0.0,1.769882239873197,0.0,3.5256893032517933,0.0,1.6182178978774087,0.0,1.769882239873197,3.5256893032517933,1.6182178978774087,Emergent / Temporary Activity,Class_03,Class 03: Emergent / Temporary Activity
3_47,3,47,1.4026824497929142,1.269740437938913,0.3826904147028818,0.9631791583006588,2.325069622253278,0.0,0.0,0.0,0.0,0.0,1.1989470420136008,0.9987464919710416,0.3450972834450208,0.0,0.0,0.0,0.0,1.0143809290098171,1.0143809290098171,0.0032370760111211,0.0,0.0,0.0,1.484286089813949,1.3478419218568354,0.3759861677992945,0.0,0.0,0.0,0.0,0.0,1.1989470420136008,0.0,1.0143809290098171,0.0,1.484286089813949,0.0,1.1989470420136008,1.0143809290098171,1.484286089813949,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_48,3,48,1.3057079818715214,1.0859614758950848,0.5391732770137079,0.9754820215232888,2.5597612956930496,0.0,0.0,0.0,0.0,0.0,1.2246018177923357,1.1601971063671233,0.2207669157134986,0.0,0.0,0.0,0.0,,,,,,,1.3868141459507068,1.0060066332932447,0.7823287856321093,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_49,3,49,1.0588214530217066,1.0588214530217066,0.1814799915169949,0.9304957203703624,1.1871471856730509,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0588214530217066,1.0588214530217066,0.1814799915169949,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_5,3,5,9.811089524154845,9.641825587103686,3.2584475263708272,1.86443391339792,21.937165304352845,0.0,0.0,0.0,0.0,0.0,11.44317456019235,11.468693474047743,3.047816369584396,0.0,0.0,0.0,0.0,10.890313432231736,10.910883118044568,2.241094334129334,0.0,0.0,0.0,9.247513993811138,9.039752971580992,3.258115051754753,0.0,0.0,0.0,0.0,0.0,11.44317456019235,0.0,10.890313432231737,0.0,9.247513993811138,0.0,11.44317456019235,10.890313432231737,9.247513993811138,Delayed Decrease,Class_09,Class 09: Delayed Decrease
3_50,3,50,1.5414413159899056,1.3980245327084777,0.4446394059241305,0.995500290231402,2.2072453445290194,0.0,0.0,0.0,0.0,0.0,1.3844828595258356,1.3980245327084777,0.3823916072566899,0.0,0.0,0.0,0.0,,,,,,,1.6003007371639315,1.559347682958068,0.4755405957660406,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_51,3,51,1.7689733334934967,1.5851443778539047,0.534387406930848,1.3507651917524477,2.3710104308741373,0.0,0.0,0.0,0.0,0.0,1.5851443778539047,1.5851443778539047,,0.0,0.0,,0.0,,,,,,,1.8608878113132925,1.8608878113132925,0.7214223270562374,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_52,3,52,2.163095526699376,1.9051693635400009,0.9901636477091592,0.9166740598259628,5.2094653830340665,0.0,0.0,0.0,0.0,0.0,2.018458096358604,1.7370184832750155,0.9097323300757878,0.0,0.0,0.0,0.0,1.9965038730751372,1.7394377145599154,0.8634014043877614,0.0,0.0,0.0,2.230382842426491,1.955924593278675,1.0279014097218002,0.0,0.0,0.0,0.0,0.0,2.018458096358604,0.0,1.9965038730751374,0.0,2.230382842426491,0.0,2.018458096358604,1.9965038730751374,2.230382842426491,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_53,3,53,5.171009670367096,5.111791409089313,1.898550697280316,1.32258401209663,11.442876016296944,0.0,0.0,0.0,0.0,0.0,5.221765177808753,5.092723534773508,1.6362274859062833,0.0,0.0,0.0,0.0,4.348836883298038,4.393302584345523,1.958146527200871,0.0,0.0,0.0,5.2709113483773615,5.261380396236181,1.9360614048357576,0.0,0.0,0.0,0.0,0.0,5.221765177808753,0.0,4.348836883298038,0.0,5.2709113483773615,0.0,5.221765177808753,4.348836883298038,5.2709113483773615,Recovered,Class_06,Class 06: Recovered
3_54,3,54,2.8465617752793397,2.505575673140104,1.5407923868729243,0.938501429934891,8.297775481898304,0.0,0.0,0.0,0.0,0.0,2.383514337611371,2.315739717815681,1.1078855524928115,0.0,0.0,0.0,0.0,2.533155521467115,2.1257445788493663,1.4112672301703375,0.0,0.0,0.0,3.0024742085059333,2.6076767848932,1.6238424024751423,0.0,0.0,0.0,0.0,0.0,2.383514337611371,0.0,2.533155521467115,0.0,3.0024742085059333,0.0,2.383514337611371,2.533155521467115,3.0024742085059333,Emergent / Temporary Activity,Class_03,Class 03: Emergent / Temporary Activity
3_55,3,55,24.005939166841195,23.83509898991592,4.863832780647743,14.192784754145263,42.73450596255289,0.0080835741398363,0.0,0.0979656509620164,0.0,1.2945106534557782,23.95946891808828,23.05773838914065,4.770544259824085,0.0197387591736377,0.0,0.1450496643932791,0.0185185185185185,27.54923842551248,27.79544700118103,4.941984986327298,0.0,0.0,0.0,23.54544875822149,23.305583096377585,4.702822468444937,0.0061643364450275,0.0,0.0893297218151598,-0.9994936390731146,0.3121379115937658,23.959468918088277,0.01973875917363776,27.54923842551248,0.0,23.54544875822149,0.006164336445027515,23.979207677261915,27.54923842551248,23.551613094666518,Temporary Increase,Class_10,Class 10: Temporary Increase
3_56,3,56,39.74794745763474,39.85861352017827,5.77298493015506,23.383633377306342,60.05737189163518,0.9682882732174308,1.0664617025469167,0.9133814245087868,0.0,3.1079424368237745,37.72686433024397,37.6042653171221,5.55697189011334,0.6031316090792944,0.0,0.7505144091215824,0.4444444444444444,38.48797136189791,38.060031870618005,4.999006257459732,0.8159318679371703,0.954594081458652,0.878245269511776,40.435651360300135,40.70614066792592,5.796611029747757,1.0824998885093673,1.1558140296733268,0.9318983342168357,0.3528197286582814,-1.2527266144745828,37.72686433024397,0.6031316090792944,38.48797136189791,0.8159318679371703,40.435651360300135,1.0824998885093673,38.32999593932326,39.303903229835086,41.5181512488095,True Stable,Class_07,Class 07: True Stable
3_57,3,57,71.76192765471563,71.96731985475563,8.13896909774016,46.499164883756855,97.28896383260891,3.938666010312544,3.9990288246169214,1.3242730242358984,1.1066760270456009,7.504393027422704,67.30618401155664,67.6863134649071,7.492652973088493,3.7324788523035632,3.872032811475077,1.185666871795534,1.0,69.96597355444204,70.1158470818654,7.99404295038427,3.4269780130878464,3.057883553755373,1.4627122763520035,73.14715085251682,73.50933399826015,7.8899286661625085,4.059910631525766,4.089073319310403,1.3221296790192218,-0.081849096220923,2.071719026607155,67.30618401155664,3.7324788523035632,69.96597355444204,3.4269780130878464,73.14715085251682,4.059910631525766,71.0386628638602,73.39295156752989,77.20706148404258,True Stable,Class_07,Class 07: True Stable
3_58,3,58,14.453967817156297,14.158040369688663,3.544140088698273,5.790198025514578,25.324326456644496,0.0662862198159801,0.0,0.2606333328874415,0.0,1.2895545528365826,14.276899894882469,13.960201631132175,3.283500251444323,0.0586813133405183,0.0,0.2446734200493757,0.0555555555555555,15.085916356769262,15.466744901598084,4.239579691992312,0.1086582301999376,0.0,0.3222764730307184,14.415239763316404,14.138190033406271,3.5171000284222877,0.0625921658108569,0.0,0.2563468636221852,0.851521528739023,0.9219312954346666,14.276899894882467,0.058681313340518376,15.085916356769262,0.1086582301999376,14.415239763316404,0.06259216581085696,14.335581208222985,15.1945745869692,14.47783192912726,True Stable,Class_07,Class 07: True Stable
3_59,3,59,4.438722835275528,4.166272017465311,2.161290563954128,0.9884656564003202,12.080484363234111,0.0,0.0,0.0,0.0,0.0,4.543472846510642,4.616053754334921,2.130506551237118,0.0,0.0,0.0,0.0,4.486700164670876,4.233238430845072,1.973513811515111,0.0,0.0,0.0,4.405250779533002,4.104377763693405,2.2011881439769296,0.0,0.0,0.0,0.0,0.0,4.543472846510642,0.0,4.486700164670876,0.0,4.405250779533002,0.0,4.543472846510642,4.486700164670876,4.405250779533002,True Stable,Class_07,Class 07: True Stable
3_6,3,6,11.083797231315318,10.535994872030544,3.687513684919095,3.542096107302737,28.901088440704108,0.0,0.0,0.0,0.0,0.0,10.258836481887126,9.852978343692456,2.460425943096238,0.0,0.0,0.0,0.0,10.760077949363682,10.40649769070784,1.9834001387416225,0.0,0.0,0.0,11.33909256638088,10.6846330800837,4.078485632514198,0.0,0.0,0.0,0.0,0.0,10.258836481887126,0.0,10.760077949363682,0.0,11.33909256638088,0.0,10.258836481887126,10.760077949363682,11.33909256638088,Delayed Increase,Class_08,Class 08: Delayed Increase
3_60,3,60,2.469945542970392,2.070498536044267,1.321739798502775,0.0,8.102309163627622,0.0,0.0,0.0,0.0,0.0,2.363265629879499,1.9814304723173808,1.164532069674406,0.0,0.0,0.0,0.0,2.2810586825879464,2.0334064006569026,1.0534316476916683,0.0,0.0,0.0,2.516844167996388,2.0977128798189746,1.3870176115570974,0.0,0.0,0.0,0.0,0.0,2.363265629879499,0.0,2.2810586825879464,0.0,2.516844167996388,0.0,2.363265629879499,2.2810586825879464,2.516844167996388,Emergent / Temporary Activity,Class_03,Class 03: Emergent / Temporary Activity
3_61,3,61,1.935464603303604,1.7177905709569063,0.7953371178452594,0.9394460600429468,5.4960478289071215,0.0,0.0,0.0,0.0,0.0,1.892258269067184,1.7191371581725292,0.5464096280146766,0.0,0.0,0.0,0.0,1.8149705539501109,1.851930144035025,0.6503378710900292,0.0,0.0,0.0,1.9578328971226668,1.6940930914084908,0.8579711472362496,0.0,0.0,0.0,0.0,0.0,1.892258269067184,0.0,1.8149705539501109,0.0,1.9578328971226668,0.0,1.892258269067184,1.8149705539501109,1.9578328971226668,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_62,3,62,2.10449659185568,1.813115026501409,0.9863676290204484,0.977437446758134,5.367268815355908,0.0,0.0,0.0,0.0,0.0,2.468653711557048,2.039359354735101,1.371097177665015,0.0,0.0,0.0,0.0,2.069657095937743,1.7395268012252294,1.1669581968477716,0.0,0.0,0.0,2.0307744298904877,1.813115026501409,0.8538707245288654,0.0,0.0,0.0,0.0,0.0,2.468653711557048,0.0,2.069657095937743,0.0,2.0307744298904873,0.0,2.468653711557048,2.069657095937743,2.0307744298904873,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_63,3,63,1.8175084600398363,1.4806569503454223,0.799162357826751,0.965182023513203,5.018632333268911,0.0,0.0,0.0,0.0,0.0,1.870614164016272,1.7651057515907669,0.6050951459911291,0.0,0.0,0.0,0.0,2.2954042071559484,1.4661330975143203,1.495810312919852,0.0,0.0,0.0,1.6958602484585783,1.4689885419496744,0.5963761284703704,0.0,0.0,0.0,0.0,0.0,1.8706141640162717,0.0,2.2954042071559484,0.0,1.6958602484585785,0.0,1.8706141640162717,2.2954042071559484,1.6958602484585785,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_64,3,64,1.675861338901114,1.4928986779770876,0.6812844794911757,0.9418007384314468,3.9201863398117376,0.0,0.0,0.0,0.0,0.0,1.6883113632375577,1.5811939453293482,0.6522734845443376,0.0,0.0,0.0,0.0,1.3801682995106717,1.2954478040372828,0.4038273904544059,0.0,0.0,0.0,1.723612584186604,1.5102624290317412,0.7228978197799962,0.0,0.0,0.0,0.0,0.0,1.6883113632375577,0.0,1.3801682995106717,0.0,1.723612584186604,0.0,1.6883113632375577,1.3801682995106717,1.723612584186604,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
3_65,3,65,1.5913891911239282,1.4665661331825364,0.3511633718262478,1.2554105174875363,2.7592116326408243,0.0,0.0,0.0,0.0,0.0,1.3835447021631797,1.3835447021631797,,0.0,0.0,,0.0,,,,,,,1.603615337533384,1.468380629992588,0.3580002325738304,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_66,3,66,1.4082506104304422,1.4008078865800146,0.1325380343775088,1.2046816613780869,1.597795204075046,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.2046816613780869,1.2046816613780869,,0.0,0.0,,1.4373318888664932,1.4023865412437595,0.1122526551950033,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_67,3,67,1.4448880016047647,1.3357261212163078,0.3775113742316059,0.9754820215232888,2.208706789238087,0.0,0.0,0.0,0.0,0.0,1.9736522872699476,1.9736522872699476,0.3324172645801965,0.0,0.0,0.0,0.0,,,,,,,1.2686332397163704,1.2928473860517775,0.1682408034982241,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_68,3,68,1.4297702206180063,1.1699739026721847,0.4985971244500897,1.106589288325483,2.346447854385296,0.0,0.0,0.0,0.0,0.0,1.106589288325483,1.106589288325483,,0.0,0.0,,0.0,,,,,,,1.4944064070765108,1.1890715196231314,0.5285972863514659,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_69,3,69,1.5893373236217174,1.5844555255444135,0.3744902261150072,1.10902615719327,2.2703406571963143,0.0,0.0,0.0,0.0,0.0,1.2450797483098508,1.2450797483098508,,0.0,0.0,,0.0,,,,,,,1.6385169772376984,1.599534297832594,0.3755566445783209,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
3_7,3,7,7.57077064917168,6.954463613509248,3.637997723883658,1.125016357921563,23.13997862147309,0.0184855793274386,0.0,0.1609354772140599,0.0,1.849656357369118,8.286577674536957,8.404865637045102,2.7560185607103005,0.0,0.0,0.0,0.0,7.752535535630709,7.764080718910706,2.7560487688245736,0.0,0.0,0.0,7.361474016680878,6.563977824864008,3.917879107780833,0.0257382946616489,0.0,0.1895344944247119,0.0,2573.829466164897,8.286577674536957,0.0,7.752535535630709,0.0,7.361474016680878,0.02573829466164897,8.286577674536957,7.752535535630709,7.387212311342528,Delayed Decrease,Class_09,Class 09: Delayed Decrease
3_70,3,70,1.7604341759843618,1.5822113388147785,0.7765240219695287,0.9793256946331164,4.453204670689004,0.0,0.0,0.0,0.0,0.0,1.7438093388155014,1.5787866977635685,0.8466923390269122,0.0,0.0,0.0,0.0,2.1020171810772514,1.3766843068197412,1.4511746348290544,0.0,0.0,0.0,1.718927766075012,1.5969386748335572,0.6347772734459989,0.0,0.0,0.0,0.0,0.0,1.7438093388155014,0.0,2.1020171810772514,0.0,1.718927766075012,0.0,1.7438093388155014,2.1020171810772514,1.718927766075012,Persistent Low Volume,Class_02,Class 02: Persistent Low Volume
